SEED T1,KADJ O T1,KADJ D T1,KADJ EM T1,BADJ O T1,BADJ D T1,BADJ EM T1,BARTHAG T1,WIN% T1,EXP T1,TALENT T1,ELITE SOS T1,SEED T2,KADJ O T2,KADJ D T2,KADJ EM T2,BADJ O T2,BADJ D T2,BADJ EM T2,BARTHAG T2,WIN% T2,EXP T2,TALENT T2,ELITE SOS T2,WINNER
8,110.576,95.8662,14.7097,110.6,95.2,15.4,0.849,78.78788,2.24,44.729,21.393,9,109.777,93.6264,16.1506,108.6,93.3,15.3,0.852,83.33333,0.713,30.264,18.098,0
5,106.425,87.3285,19.0963,106.3,87.3,19.0,0.906,72.72727,1.841,52.338,30.507,12,109.869,102.838,7.03093,108.1,102.2,5.9,0.656,74.19355,1.82,8.322,13.931,1
4,116.862,90.9086,25.9534,114.6,88.9,25.7,0.949,83.33333,2.076,79.37,24.529,13,102.057,95.0743,6.9826,101.1,94.0,7.1,0.698,64.70588,1.461,1.37,14.565,0
6,117.682,94.244,23.4381,117.2,92.9,24.3,0.935,72.72727,1.569,46.257,32.67,11,109.311,94.9885,14.3226,107.5,94.0,13.5,0.824,66.66667,1.977,26.439,24.383,0
3,116.963,95.2698,21.693,115.7,93.5,22.2,0.921,73.52941,1.642,72.695,35.819,14,97.6543,90.9171,6.73718,95.8,89.9,5.9,0.675,74.07407,2.292,0.216,11.765,0
7,116.758,96.4646,20.2938,115.8,94.9,20.9,0.908,74.19355,1.616,56.969,26.706,10,112.016,97.5173,14.4984,110.5,95.8,14.7,0.838,59.375,1.268,59.63,34.356,1
2,117.928,94.6403,23.2882,117.6,94.0,23.6,0.929,84.375,1.751,73.817,29.932,15,99.986,98.5712,1.41474,98.2,98.0,0.2,0.506,66.66667,1.879,0.2,12.038,0
1,109.217,83.849,25.3676,109.9,84.6,25.3,0.953,84.84848,1.718,81.722,31.05,9,110.158,98.4844,11.6737,108.9,97.5,11.4,0.781,78.78788,1.782,12.159,16.254,0
12,117.23,101.217,16.0133,116.3,99.8,16.5,0.853,59.375,1.402,80.614,33.867,13,104.438,92.7341,11.7042,102.1,91.6,10.5,0.777,68.75,1.997,14.271,20.688,0
11,103.115,93.6967,9.41849,101.2,91.6,9.6,0.759,78.78788,1.557,49.618,18.192,3,114.807,91.6765,23.1309,114.4,90.6,23.8,0.936,78.125,0.883,78.001,30.532,1
10,109.428,91.7696,17.6587,107.9,90.1,17.8,0.888,63.63636,1.457,70.272,35.137,2,112.732,89.9494,22.7829,112.0,89.8,22.2,0.927,81.25,1.56,86.671,32.393,1
1,114.597,86.5571,28.0401,114.7,87.1,27.6,0.96,87.09677,2.167,82.019,32.844,9,112.024,97.6525,14.3716,110.6,96.2,14.4,0.833,70.96774,1.701,64.074,27.139,0
5,110.175,88.2115,21.9637,108.9,87.1,21.8,0.929,73.52941,1.506,71.088,29.523,4,112.741,90.8054,21.9358,111.5,90.1,21.4,0.921,75.0,1.453,81.01,31.603,0
6,117.058,96.076,20.9824,116.4,94.8,21.6,0.914,72.72727,2.408,52.618,29.86,3,114.53,91.046,23.484,114.5,90.2,24.3,0.94,82.35294,1.814,42.029,27.671,1
10,108.705,95.4167,13.2883,107.4,94.1,13.3,0.821,60.60606,1.577,71.963,31.613,2,110.759,81.3187,29.4398,109.4,81.8,27.6,0.966,91.17647,1.813,77.707,22.225,1
1,121.48,92.002,29.4777,121.0,91.6,29.4,0.961,87.09677,1.955,58.631,32.564,8,115.065,97.2997,17.7655,114.9,96.3,18.6,0.884,66.66667,1.766,70.135,33.197,0
12,113.854,95.8886,17.9651,112.7,94.8,17.9,0.88,61.29032,1.897,78.997,31.289,4,111.158,92.0625,19.0951,109.5,90.6,18.9,0.898,78.125,1.591,31.11,23.091,1
6,119.973,94.8599,25.1136,119.9,93.3,26.6,0.947,75.75758,1.838,79.037,29.438,3,113.638,91.9303,21.7081,112.4,91.0,21.4,0.919,78.78788,2.046,64.785,31.499,1
7,110.7,92.1925,18.5075,109.8,90.8,19.0,0.899,66.66667,1.873,72.157,32.491,2,117.869,92.541,25.3284,116.7,90.5,26.2,0.949,82.35294,1.702,93.797,31.839,1
1,122.645,94.0872,28.5574,121.8,93.1,28.7,0.957,87.09677,2.031,92.496,28.827,8,110.576,95.8662,14.7097,110.6,95.2,15.4,0.849,78.78788,2.24,44.729,21.393,0
12,109.869,102.838,7.03093,108.1,102.2,5.9,0.656,74.19355,1.82,8.322,13.931,4,116.862,90.9086,25.9534,114.6,88.9,25.7,0.949,83.33333,2.076,79.37,24.529,1
6,117.682,94.244,23.4381,117.2,92.9,24.3,0.935,72.72727,1.569,46.257,32.67,3,116.963,95.2698,21.693,115.7,93.5,22.2,0.921,73.52941,1.642,72.695,35.819,1
10,112.016,97.5173,14.4984,110.5,95.8,14.7,0.838,59.375,1.268,59.63,34.356,2,117.928,94.6403,23.2882,117.6,94.0,23.6,0.929,84.375,1.751,73.817,29.932,1
1,109.217,83.849,25.3676,109.9,84.6,25.3,0.953,84.84848,1.718,81.722,31.05,12,117.23,101.217,16.0133,116.3,99.8,16.5,0.853,59.375,1.402,80.614,33.867,0
3,114.807,91.6765,23.1309,114.4,90.6,23.8,0.936,78.125,0.883,78.001,30.532,2,112.732,89.9494,22.7829,112.0,89.8,22.2,0.927,81.25,1.56,86.671,32.393,1
1,114.597,86.5571,28.0401,114.7,87.1,27.6,0.96,87.09677,2.167,82.019,32.844,5,110.175,88.2115,21.9637,108.9,87.1,21.8,0.929,73.52941,1.506,71.088,29.523,0
3,114.53,91.046,23.484,114.5,90.2,24.3,0.94,82.35294,1.814,42.029,27.671,2,110.759,81.3187,29.4398,109.4,81.8,27.6,0.966,91.17647,1.813,77.707,22.225,0
1,121.48,92.002,29.4777,121.0,91.6,29.4,0.961,87.09677,1.955,58.631,32.564,4,111.158,92.0625,19.0951,109.5,90.6,18.9,0.898,78.125,1.591,31.11,23.091,0
3,113.638,91.9303,21.7081,112.4,91.0,21.4,0.919,78.78788,2.046,64.785,31.499,2,117.869,92.541,25.3284,116.7,90.5,26.2,0.949,82.35294,1.702,93.797,31.839,0
1,122.645,94.0872,28.5574,121.8,93.1,28.7,0.957,87.09677,2.031,92.496,28.827,4,116.862,90.9086,25.9534,114.6,88.9,25.7,0.949,83.33333,2.076,79.37,24.529,0
3,116.963,95.2698,21.693,115.7,93.5,22.2,0.921,73.52941,1.642,72.695,35.819,2,117.928,94.6403,23.2882,117.6,94.0,23.6,0.929,84.375,1.751,73.817,29.932,1
1,109.217,83.849,25.3676,109.9,84.6,25.3,0.953,84.84848,1.718,81.722,31.05,2,112.732,89.9494,22.7829,112.0,89.8,22.2,0.927,81.25,1.56,86.671,32.393,1
1,114.597,86.5571,28.0401,114.7,87.1,27.6,0.96,87.09677,2.167,82.019,32.844,3,114.53,91.046,23.484,114.5,90.2,24.3,0.94,82.35294,1.814,42.029,27.671,0
1,121.48,92.002,29.4777,121.0,91.6,29.4,0.961,87.09677,1.955,58.631,32.564,3,113.638,91.9303,21.7081,112.4,91.0,21.4,0.919,78.78788,2.046,64.785,31.499,1
1,122.645,94.0872,28.5574,121.8,93.1,28.7,0.957,87.09677,2.031,92.496,28.827,2,117.928,94.6403,23.2882,117.6,94.0,23.6,0.929,84.375,1.751,73.817,29.932,0
2,112.732,89.9494,22.7829,112.0,89.8,22.2,0.927,81.25,1.56,86.671,32.393,1,114.597,86.5571,28.0401,114.7,87.1,27.6,0.96,87.09677,2.167,82.019,32.844,0
3,113.638,91.9303,21.7081,112.4,91.0,21.4,0.919,78.78788,2.046,64.785,31.499,1,122.645,94.0872,28.5574,121.8,93.1,28.7,0.957,87.09677,2.031,92.496,28.827,1
2,112.732,89.9494,22.7829,112.0,89.8,22.2,0.927,81.25,1.56,86.671,32.393,1,122.645,94.0872,28.5574,121.8,93.1,28.7,0.957,87.09677,2.031,92.496,28.827,1
1,120.686,92.5415,28.1446,120.2,91.8,28.4,0.957,94.11765,1.595,90.906,31.561,16,99.0167,100.058,-1.04085,97.3,99.1,-1.8,0.448,56.25,1.448,7.293,9.636,0
8,114.362,94.8557,19.5064,113.6,93.1,20.5,0.908,78.125,1.587,52.71,27.986,9,109.701,94.8336,14.8678,108.2,92.2,16.0,0.863,66.66667,2.232,59.525,25.901,1
5,116.335,97.1396,19.1955,115.6,95.3,20.3,0.902,77.41935,1.735,80.171,28.578,12,111.486,101.207,10.2781,109.2,98.8,10.4,0.76,69.69697,1.976,13.842,13.265,0
4,116.272,92.3676,23.9044,114.2,91.7,22.5,0.926,75.0,2.39,24.685,31.951,13,99.6932,92.3864,7.30673,98.1,90.8,7.3,0.709,64.51613,1.963,4.133,15.705,0
6,109.474,94.3986,15.0751,108.0,92.3,15.7,0.859,66.66667,1.669,63.704,33.332,11,114.718,100.152,14.5658,113.3,98.5,14.8,0.833,63.63636,1.974,34.745,23.976,0
3,111.828,88.6299,23.198,110.3,87.4,22.9,0.936,75.0,1.617,83.94,30.593,14,108.605,104.484,4.12039,106.2,102.6,3.6,0.598,75.0,2.32,1.289,11.798,0
7,116.138,96.8401,19.2975,114.2,95.3,18.9,0.889,90.625,2.186,11.348,16.476,10,112.779,100.155,12.6239,110.5,98.2,12.3,0.795,80.0,2.249,21.566,13.287,0
2,117.787,95.4494,22.3372,116.3,92.2,24.1,0.935,87.5,1.716,57.614,31.749,15,108.308,106.622,1.686,105.0,104.5,0.5,0.514,65.625,2.066,10.824,11.469,0
1,121.433,87.4681,33.9647,121.0,85.6,35.4,0.982,90.90909,2.047,89.633,30.29,16,108.411,102.574,5.83665,105.3,101.8,3.5,0.596,70.0,2.061,1.355,13.96,0
8,110.183,96.5636,13.6193,108.2,93.9,14.3,0.836,78.125,1.999,18.883,20.716,9,108.462,94.6345,13.8274,106.8,94.2,12.6,0.809,82.35294,1.917,13.77,17.688,0
5,114.102,91.7372,22.3653,113.6,90.5,23.1,0.932,71.875,1.663,48.799,32.707,12,108.903,95.9216,12.9811,107.7,95.0,12.7,0.809,62.5,0.994,61.386,29.494,1
4,112.598,99.0821,13.5159,111.6,97.2,14.4,0.83,78.78788,1.665,63.746,23.876,13,108.144,101.391,6.75339,106.4,100.0,6.4,0.671,68.75,1.3,10.689,13.952,1
6,110.663,90.6973,19.9654,108.2,89.4,18.8,0.9,65.625,0.639,65.854,36.782,11,113.383,94.4917,18.8909,112.8,92.2,20.6,0.91,63.33333,1.161,40.016,31.318,1
3,113.619,86.2081,27.4107,112.2,84.9,27.3,0.961,87.87879,1.939,82.1,28.584,14,112.978,104.103,8.87459,109.2,102.2,7.0,0.682,74.19355,2.639,11.126,10.504,0
7,114.221,94.8911,19.3301,112.1,92.6,19.5,0.9,78.125,1.584,73.8,21.566,10,114.056,93.5027,20.5532,110.8,92.0,18.8,0.895,80.64516,1.996,18.502,17.709,1
2,114.989,90.0051,24.9836,113.1,87.9,25.2,0.948,84.375,1.773,71.165,30.985,15,113.762,109.662,4.10027,111.3,108.3,3.0,0.578,74.19355,2.201,10.4,11.398,0
1,114.695,85.3169,29.3779,113.3,83.8,29.5,0.97,97.05882,1.605,82.995,20.888,16,101.14,103.138,-1.99751,99.1,101.2,-2.1,0.44,60.71429,1.839,8.575,9.423,0
8,107.347,91.5296,15.8174,106.3,90.5,15.8,0.864,68.75,1.332,69.445,23.951,9,119.29,102.634,16.6554,117.8,101.2,16.6,0.852,58.06452,1.946,72.871,35.62,0
5,115.444,94.5625,20.8814,114.0,92.5,21.5,0.917,75.75758,1.61,87.079,31.132,12,112.696,100.26,12.4365,110.6,98.8,11.8,0.785,63.63636,1.786,21.698,22.398,0
4,116.407,96.8952,19.5116,116.1,95.7,20.4,0.902,73.52941,1.727,65.161,33.073,13,104.822,93.6893,11.1323,102.3,92.4,9.9,0.763,74.19355,2.475,1.838,16.644,0
6,113.463,91.6188,21.8442,113.0,89.9,23.1,0.933,71.875,1.839,55.941,31.819,11,106.849,97.1469,9.70175,105.7,94.5,11.2,0.784,60.0,1.464,77.136,27.594,0
3,113.328,89.3924,23.9361,111.5,88.6,22.9,0.934,78.78788,1.859,64.912,33.063,14,110.651,105.607,5.04434,107.5,103.7,3.8,0.602,80.76923,1.552,1.326,10.553,0
7,112.167,97.7713,14.3957,110.7,95.4,15.3,0.847,67.74194,1.832,42.138,28.829,10,110.005,94.2943,15.7105,108.2,92.7,15.5,0.856,80.0,1.76,18.126,17.599,0
2,119.757,94.9061,24.8513,120.0,94.2,25.8,0.942,81.81818,1.229,81.767,34.791,15,104.504,104.677,-0.1731,102.5,103.5,-1.0,0.472,70.58824,2.203,9.068,9.97,0
1,118.735,88.16,30.5753,116.4,86.9,29.5,0.967,90.90909,1.491,78.469,32.362,16,92.1127,107.08,-14.9674,90.0,105.3,-15.3,0.141,50.0,2.49,0.2,12.999,0
8,106.852,90.7846,16.0675,104.9,89.3,15.6,0.864,79.41176,1.659,34.988,21.025,9,112.029,92.4268,19.6026,112.5,91.2,21.3,0.918,69.69697,1.611,61.214,31.167,1
5,119.786,97.4463,22.3393,118.0,96.3,21.7,0.912,86.66667,2.241,2.519,21.783,12,111.076,97.011,14.0646,108.6,95.5,13.1,0.814,80.64516,2.066,16.148,14.064,1
4,115.173,96.0511,19.1215,114.4,94.4,20.0,0.901,75.0,1.417,85.537,29.747,13,101.501,96.9684,4.53284,98.6,94.7,3.9,0.614,60.60606,1.019,3.734,20.325,1
6,109.692,91.6027,18.089,108.7,90.2,18.5,0.895,75.0,0.848,66.368,28.915,11,115.389,100.017,15.3717,114.6,98.2,16.4,0.855,66.66667,1.742,52.034,29.784,0
3,116.413,94.068,22.3453,115.2,92.3,22.9,0.928,81.81818,2.038,13.33,23.372,14,104.018,96.1227,7.89531,102.6,94.4,8.2,0.723,50.0,1.677,57.893,28.873,0
7,113.57,93.4302,20.14,113.1,92.2,20.9,0.913,69.69697,1.679,46.742,29.445,10,116.577,96.3494,20.2271,115.1,94.7,20.4,0.904,56.25,1.403,85.102,39.295,0
2,117.443,89.8149,27.6285,117.2,88.8,28.4,0.961,84.375,1.23,95.074,34.065,15,109.436,106.857,2.57916,105.5,105.0,0.5,0.514,75.0,1.738,12.009,9.728,0
1,120.686,92.5415,28.1446,120.2,91.8,28.4,0.957,94.11765,1.595,90.906,31.561,9,109.701,94.8336,14.8678,108.2,92.2,16.0,0.863,66.66667,2.232,59.525,25.901,0
5,116.335,97.1396,19.1955,115.6,95.3,20.3,0.902,77.41935,1.735,80.171,28.578,4,116.272,92.3676,23.9044,114.2,91.7,22.5,0.926,75.0,2.39,24.685,31.951,1
6,109.474,94.3986,15.0751,108.0,92.3,15.7,0.859,66.66667,1.669,63.704,33.332,3,111.828,88.6299,23.198,110.3,87.4,22.9,0.936,75.0,1.617,83.94,30.593,1
7,116.138,96.8401,19.2975,114.2,95.3,18.9,0.889,90.625,2.186,11.348,16.476,2,117.787,95.4494,22.3372,116.3,92.2,24.1,0.935,87.5,1.716,57.614,31.749,1
1,121.433,87.4681,33.9647,121.0,85.6,35.4,0.982,90.90909,2.047,89.633,30.29,8,110.183,96.5636,13.6193,108.2,93.9,14.3,0.836,78.125,1.999,18.883,20.716,0
12,108.903,95.9216,12.9811,107.7,95.0,12.7,0.809,62.5,0.994,61.386,29.494,13,108.144,101.391,6.75339,106.4,100.0,6.4,0.671,68.75,1.3,10.689,13.952,0
11,113.383,94.4917,18.8909,112.8,92.2,20.6,0.91,63.33333,1.161,40.016,31.318,3,113.619,86.2081,27.4107,112.2,84.9,27.3,0.961,87.87879,1.939,82.1,28.584,1
10,114.056,93.5027,20.5532,110.8,92.0,18.8,0.895,80.64516,1.996,18.502,17.709,2,114.989,90.0051,24.9836,113.1,87.9,25.2,0.948,84.375,1.773,71.165,30.985,0
1,114.695,85.3169,29.3779,113.3,83.8,29.5,0.97,97.05882,1.605,82.995,20.888,8,107.347,91.5296,15.8174,106.3,90.5,15.8,0.864,68.75,1.332,69.445,23.951,0
5,115.444,94.5625,20.8814,114.0,92.5,21.5,0.917,75.75758,1.61,87.079,31.132,4,116.407,96.8952,19.5116,116.1,95.7,20.4,0.902,73.52941,1.727,65.161,33.073,0
6,113.463,91.6188,21.8442,113.0,89.9,23.1,0.933,71.875,1.839,55.941,31.819,3,113.328,89.3924,23.9361,111.5,88.6,22.9,0.934,78.78788,1.859,64.912,33.063,1
7,112.167,97.7713,14.3957,110.7,95.4,15.3,0.847,67.74194,1.832,42.138,28.829,2,119.757,94.9061,24.8513,120.0,94.2,25.8,0.942,81.81818,1.229,81.767,34.791,1
1,118.735,88.16,30.5753,116.4,86.9,29.5,0.967,90.90909,1.491,78.469,32.362,9,112.029,92.4268,19.6026,112.5,91.2,21.3,0.918,69.69697,1.611,61.214,31.167,0
12,111.076,97.011,14.0646,108.6,95.5,13.1,0.814,80.64516,2.066,16.148,14.064,13,101.501,96.9684,4.53284,98.6,94.7,3.9,0.614,60.60606,1.019,3.734,20.325,0
6,109.692,91.6027,18.089,108.7,90.2,18.5,0.895,75.0,0.848,66.368,28.915,3,116.413,94.068,22.3453,115.2,92.3,22.9,0.928,81.81818,2.038,13.33,23.372,1
7,113.57,93.4302,20.14,113.1,92.2,20.9,0.913,69.69697,1.679,46.742,29.445,2,117.443,89.8149,27.6285,117.2,88.8,28.4,0.961,84.375,1.23,95.074,34.065,0
1,120.686,92.5415,28.1446,120.2,91.8,28.4,0.957,94.11765,1.595,90.906,31.561,4,116.272,92.3676,23.9044,114.2,91.7,22.5,0.926,75.0,2.39,24.685,31.951,0
3,111.828,88.6299,23.198,110.3,87.4,22.9,0.936,75.0,1.617,83.94,30.593,2,117.787,95.4494,22.3372,116.3,92.2,24.1,0.935,87.5,1.716,57.614,31.749,0
1,121.433,87.4681,33.9647,121.0,85.6,35.4,0.982,90.90909,2.047,89.633,30.29,12,108.903,95.9216,12.9811,107.7,95.0,12.7,0.809,62.5,0.994,61.386,29.494,0
3,113.619,86.2081,27.4107,112.2,84.9,27.3,0.961,87.87879,1.939,82.1,28.584,10,114.056,93.5027,20.5532,110.8,92.0,18.8,0.895,80.64516,1.996,18.502,17.709,1
1,114.695,85.3169,29.3779,113.3,83.8,29.5,0.97,97.05882,1.605,82.995,20.888,5,115.444,94.5625,20.8814,114.0,92.5,21.5,0.917,75.75758,1.61,87.079,31.132,0
3,113.328,89.3924,23.9361,111.5,88.6,22.9,0.934,78.78788,1.859,64.912,33.063,2,119.757,94.9061,24.8513,120.0,94.2,25.8,0.942,81.81818,1.229,81.767,34.791,1
1,118.735,88.16,30.5753,116.4,86.9,29.5,0.967,90.90909,1.491,78.469,32.362,12,111.076,97.011,14.0646,108.6,95.5,13.1,0.814,80.64516,2.066,16.148,14.064,0
3,116.413,94.068,22.3453,115.2,92.3,22.9,0.928,81.81818,2.038,13.33,23.372,7,113.57,93.4302,20.14,113.1,92.2,20.9,0.913,69.69697,1.679,46.742,29.445,0
1,120.686,92.5415,28.1446,120.2,91.8,28.4,0.957,94.11765,1.595,90.906,31.561,3,111.828,88.6299,23.198,110.3,87.4,22.9,0.936,75.0,1.617,83.94,30.593,0
1,121.433,87.4681,33.9647,121.0,85.6,35.4,0.982,90.90909,2.047,89.633,30.29,10,114.056,93.5027,20.5532,110.8,92.0,18.8,0.895,80.64516,1.996,18.502,17.709,0
1,114.695,85.3169,29.3779,113.3,83.8,29.5,0.97,97.05882,1.605,82.995,20.888,2,119.757,94.9061,24.8513,120.0,94.2,25.8,0.942,81.81818,1.229,81.767,34.791,0
1,118.735,88.16,30.5753,116.4,86.9,29.5,0.967,90.90909,1.491,78.469,32.362,3,116.413,94.068,22.3453,115.2,92.3,22.9,0.928,81.81818,2.038,13.33,23.372,0
1,120.686,92.5415,28.1446,120.2,91.8,28.4,0.957,94.11765,1.595,90.906,31.561,1,121.433,87.4681,33.9647,121.0,85.6,35.4,0.982,90.90909,2.047,89.633,30.29,1
1,114.695,85.3169,29.3779,113.3,83.8,29.5,0.97,97.05882,1.605,82.995,20.888,1,118.735,88.16,30.5753,116.4,86.9,29.5,0.967,90.90909,1.491,78.469,32.362,0
1,121.433,87.4681,33.9647,121.0,85.6,35.4,0.982,90.90909,2.047,89.633,30.29,1,114.695,85.3169,29.3779,113.3,83.8,29.5,0.97,97.05882,1.605,82.995,20.888,0
